geoid,layer,Median monthly housing costs,% with 4year college degree,% unemployed,% manufacturing,% below poverty,% structures more than 30 years old,% households moved <10 years ago,% > 60 years old,% service industry,% vacant housing,% owner occupied housing,% multiunit structures,% < 18 years old,% black,% white,% Hispanic,% Asian,% foreign born,% health insurance,% without health insurance,Population,Housing units,Median Age,Median Age - Male,Median Age - Female,% male,% female,% male!!under 5 years,% male!!5 to 9 years,% male!!10 to 14 years,% male!!15 to 17 years,% male!!18 and 19 years,% male!!20 years,% male!!21 years,% male!!22 to 24 years,% male!!25 to 29 years,% male!!30 to 34 years,% male!!35 to 39 years,% male!!40 to 44 years,% male!!45 to 49 years,% male!!50 to 54 years,% male!!55 to 59 years,% male!!60 and 61 years,% male!!62 to 64 years,% male!!65 and 66 years,% male!!67 to 69 years,% male!!70 to 74 years,% male!!75 to 79 years,% male!!80 to 84 years,% male!!85 years and over,% female!!under 5 years,% female!!5 to 9 years,% female!!10 to 14 years,% female!!15 to 17 years,% female!!18 and 19 years,% female!!20 years,% female!!21 years,% female!!22 to 24 years,% female!!25 to 29 years,% female!!30 to 34 years,% female!!35 to 39 years,% female!!40 to 44 years,% female!!45 to 49 years,% female!!50 to 54 years,% female!!55 to 59 years,% female!!60 and 61 years,% female!!62 to 64 years,% female!!65 and 66 years,% female!!67 to 69 years,% female!!70 to 74 years,% female!!75 to 79 years,% female!!80 to 84 years,% female!!85 years and over,% whiteÂ alone,% blackÂ or african american alone,% American Indian and Alaska Native alone,% Asian alone,% Native Hawaiian and other Pacific Islander alone,% some other race alone,% Not Hispanic or Latino,% Hispanic or Latino,% total - foreign born,% foreign born - europe,% foreign born - asia,% foreign born - latin america,% same house 1 year ago,% moved within same county,% moved from different county within same state,% moved from different state,% moved from abroad,% householder lived in owner-occupied housing units,% householder lived in renter-occupied housing units,% different house in united states 1 year ago,"% car, truck, or van",% public transportation,% bicycle,% walked,% walk or bicycle to work,"% taxicab, motorcycle, bicycle, walked, or other means",% living in a place,% living in a place!!worked in place of residence,% living in a place!!worked outside place of residence,% not living in a place,less than 10 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 44 minutes,45 to 59 minutes,60 or more minutes,% no vehicle available,% 1 vehicle available,% 2 vehicles available,% 3 vehicles available,% 4 or more vehicles available,% never married,% now married,% separated,% widowed,% divorced,% speak only english,% speak spanish,% other languages,% income in the past 12 months below poverty level,Median income in the past 12 months,Median household income,Median earnings in the past 12 months,Median gross rent,"% management, business, science, and arts occupations",% service occupations,% sales and office occupations,"% natural resources, construction, and maintenance occupation","% production, transportation, and material moving occupations",% military specific occupations,"% agriculture, forestry, fishing and hunting, and mining",% construction,% wholesale trade,% retail trade,"% transportation and warehousing, and utilities",% information,"% finance and insurance, and real estate and rental and leasing","% professional, scientific, and management, and administrative and waste management services","% educational services, and health care and social assistance","% arts, entertainment, and recreation, and accommodation and food services",% public administration,% armed forces,% median monthly housing costs,% less than high school graduate,% high school graduate (includes equivalency),% some college or associate's degree,% bachelor's degree,% graduate or professional degree,% in labor force,% in labor force!!unemployed,% not in labor force,% in labor force!!employed!!with health insurance coverage,% in labor force!!employed!!no health insurance coverage,% in labor force!!unemployed!!with health insurance coverage,% in labor force!!unemployed!!no health insurance coverage,% not in labor force!!with health insurance coverage,% not in labor force!!no health insurance coverage,% total!!now married (except separated)!!female,% now married (except separated)!!female!!in labor force,% built 2014 or later,% built 2010 to 2013,% built 2000 to 2009,% built 1990 to 1999,% built 1980 to 1989,% built 1970 to 1979,% built 1960 to 1969,% built 1950 to 1959,% built 1940 to 1949,% built 1939 or earlier,Median year structure built,Pop in occupied housing units,% pop in owner occupied,% pop in owner occupied!!moved in 2017 or later,% pop in owner occupied!!moved in 2015 to 2016,% pop in owner occupied!!moved in 2010 to 2014,% pop in renter occupied,% pop in renter occupied!!moved in 2017 or later,% pop in renter occupied!!moved in 2015 to 2016,% pop in renter occupied!!moved in 2010 to 2014,% occupied,% vacant,% owner occupied,% renter occupied,% family households,% family households!!married-couple family,% married-couple family!!1-unit structures,% family households!!married-couple family!!2-or-more-unit structures,% nonfamily households!!1-unit structures,% nonfamily households!!2-or-more-unit structures,% veteran,% nonveteran,"% housing units 1-unit, detached","% housing units 1-unit, attached",% housing units 2 units,% housing units 3 or 4 units,% housing units 5 to 9 units,% housing units 10 to 19 units,% housing units 20 or more units,% housing units mobile home,"% housing units boat, rv, van, etc",% housing units two or more
17031822900,2018,1133,6.135401975,9.603658537,10.88504578,7.514177694,96.11260054,23.16674451,18.02895843,14.95422177,9.651474531,74.18397626,12.01780415,22.6529659,4.343764596,86.50163475,16.44091546,0.840728631,20.2241943,77.5152439,22.4847561,250,90,36.7,38.3,35.3,48.57543204,51.42456796,2.148528725,1.25,7.019230769,5.673076923,8.75,0.576923077,1.346153846,2.596153846,9.326923077,5.288461538,5.961538462,5.096153846,7.403846154,6.923076923,10.57692308,2.307692308,0.673076923,0.673076923,3.942307692,3.557692308,1.153846154,1.057692308,4.423076923,10.17257039,7.44777475,2.815622162,6.267029973,4.813805631,1.089918256,0.635785649,2.543142598,3.996366939,9.536784741,5.631244323,4.08719346,8.719346049,5.177111717,8.81017257,1.634877384,3.633060854,4.08719346,1.816530427,1.089918256,1.089918256,3.088101726,1.816530427,86.50163475,4.343764596,0,0.840728631,0,5.231200374,83.55908454,16.44091546,433,56.35103926,24.48036952,19.16859122,0,1.36857008,0,0,0.28315243,77.01746107,22.98253893,0,91.96337742,5.289928789,0,1.525940997,1.525940997,0.610376399,100,5.798575788,94.20142421,0,7.47185261,10.54247697,5.015353122,9.314227226,9.00716479,17.91197544,13.61310133,9.211873081,17.91197544,4.747774481,39.31750742,34.71810089,10.23738872,10.97922849,39.23766816,42.09641256,1.793721973,5.156950673,11.71524664,63.6913767,14.06959153,22.23903177,7.514177694,26681,57857,27813,1069,16.68362157,14.95422177,23.19430315,19.83723296,25.33062055,0,0,17.90437436,0.712105799,15.56459817,13.83519837,0.712105799,1.831129196,6.510681587,15.36113937,3.967446592,5.08646999,0,1133,14.31593794,42.66572638,29.19605078,6.135401975,7.686882934,82.08841463,11.69916435,235,72.1448468,16.15598886,55.55555556,44.44444444,72.34042553,27.65957447,357,58.82352941,0,0,0,0.536193029,3.351206434,9.785522788,27.07774799,55.76407507,0.804289544,2.680965147,1958,2141,76.83325549,0,2.310030395,9.300911854,23.16674451,1.411290323,11.69354839,48.38709677,90.34852547,9.651474531,74.18397626,25.81602374,65.57863501,39.91097923,35.90504451,4.005934718,26.40949555,8.011869436,7.367149758,92.63285024,78.01608579,0.938337802,0.938337802,0.938337802,7.372654155,0,11.79624665,0,0,13.67292225
17031031300,2018,1003,30.30502885,2.069411511,3.064842958,22.09318595,87.23307587,59.99428898,30.52340873,18.64235056,7.110404362,33.62680362,89.85081927,13.00631247,20.8837454,56.36507102,10.96791163,19.7527617,32.75907417,90.42897176,9.571028239,450,250,45.8,47.6,43.5,48.21146765,51.78853235,1.104681746,3.955264594,2.50954719,0.872885979,0.300054555,0.95471904,0.872885979,4.909983633,7.201309329,7.146753955,10.25641026,3.327877796,7.392253137,10.25641026,9.738134206,2.755046372,3.273322422,3.518821604,3.273322422,6.192034915,2.836879433,3.927986907,2.236770322,3.250380904,3.859827324,6.957846623,2.082275267,1.498222448,1.320467242,1.168105637,3.42813611,8.73539868,4.240731336,7.948197054,7.998984256,6.069070594,3.936008126,4.647028949,3.42813611,5.205688167,2.285424073,2.48857288,4.545454545,4.520060945,3.402742509,6.983240223,56.36507102,20.8837454,0.236717517,19.7527617,0,1.946344029,89.03208837,10.96791163,2491,19.30951425,54.51625853,7.908470494,0,18.80589164,0.815360337,3.432403998,0.907417149,35.36550543,64.63449457,0,32.34549139,49.8733536,3.216818642,4.432624113,7.649442756,5.319148936,100,83.58662614,16.41337386,0,6.067056945,4.922831293,6.359765833,8.302288451,5.854177754,13.14529005,18.75997871,20.30335285,16.28525812,45.34115921,44.53411592,9.782342871,0,0.342382,45.56397682,31.80264527,1.82790905,6.672611086,14.13285778,56.91287879,9.334415584,33.75270563,22.09318595,31453,41445,40784,956,52.50759878,18.64235056,15.83080041,2.811550152,10.2077001,0,0,2.001013171,0.911854103,7.092198582,9.143870314,1.798378926,10.23302938,15.34954407,28.0141844,10.58763931,3.571428571,0,1003,9.711459192,16.45507007,23.215169,30.30502885,20.31327288,81.31062729,2.545068929,867,87.75185578,9.703075292,100,0,91.00346021,8.996539792,1018,55.59921415,0.999545661,4.815992731,1.476601545,1.29486597,4.179918219,15.37937301,10.35892776,15.74284416,12.58518855,33.16674239,1953,7004,35.36550543,5.651998385,8.72022608,31.16673395,64.63449457,7.532582284,21.42699359,38.9441131,92.88959564,7.110404362,33.62680362,66.37319638,31.15676204,21.96135975,0.660308144,21.3010516,0.293470286,68.54976767,4.202569917,95.79743008,0,0.885960927,0.204452522,5.11131304,10.67696502,1.908223535,81.21308496,0,0,88.43707406
17031031900,2018,1275,46.59863946,6.556556557,4.159239453,11.37957911,87.65989466,68.09094473,14.30241621,7.546048723,5.191873589,35.63492063,74.76190476,11.6913484,6.897895557,77.8254092,11.76929072,4.793452845,13.60093531,93.89389389,6.106106106,250,150,33.8,31.8,35.7,50.62353858,49.37646142,1.052221356,4.311008468,1.616628176,7.082371055,0,1.539645881,0.692840647,7.544264819,19.70746728,13.39491917,9.699769053,7.852193995,6.774441878,2.46343341,6.312548114,1.924557352,2.617397998,0,1.154734411,1.924557352,0.615858353,0.076982294,0.615858353,1.736385162,2.525651144,2.446724546,1.499605367,2.367797948,0.552486188,0,3.472770324,18.3109708,14.44356748,9.55011839,7.655880032,3.867403315,8.760852407,2.999210734,2.052091555,3.472770324,1.578531965,1.499605367,4.340962904,6.314127861,0.552486188,0,77.8254092,6.897895557,0.506625097,4.793452845,0,5.53390491,88.23070928,11.76929072,349,27.50716332,35.53008596,31.23209169,0,23.42588971,0.860383262,2.229174814,1.251466562,37.80487805,62.19512195,0,35.65062389,50.92097445,2.852049911,4.634581105,7.486631016,2.317290553,100,87.70053476,12.29946524,0,4.932182491,6.905055487,6.720098644,6.596794081,4.377311961,14.18002466,17.38594328,25.33908755,13.56350185,30.31746032,48.0952381,18.80952381,2.301587302,0.476190476,60.91712242,29.32267564,1.009676062,2.06142196,6.689103912,80.09535161,8.422725467,11.48192292,11.37957911,37188,67760,39167,1161,58.40760547,7.546048723,24.95543672,1.069518717,8.021390374,0,1.128936423,1.01010101,2.257872846,13.96316102,6.001188354,3.624480095,8.556149733,23.64824718,24.53951277,5.644682115,0.415923945,0,1275,7.531584062,11.46744412,10.39844509,46.59863946,24.00388727,89.68968969,7.310267857,206,88.39285714,4.296875,81.67938931,18.32061069,89.80582524,10.19417476,343,72.303207,0.677200903,0,1.053423627,5.342362679,5.267118134,6.019563582,8.276899925,4.288939052,5.643340858,63.43115124,0,2551,38.02430419,6.391752577,7.216494845,31.95876289,61.97569581,15.37001898,20.87286528,45.66729918,94.80812641,5.191873589,35.63492063,64.36507937,34.28571429,26.26984127,11.98412698,14.28571429,5.238095238,60.47619048,2.647837599,97.3521624,15.57562077,4.063205418,3.16027088,6.62151994,32.12942062,18.88638074,19.56358164,0,0,48.2317532
17031813500,2018,1007,9.145034532,2.897873335,25.59787422,11.44094001,99.16584887,42.72937548,12.97380586,15.26424565,9.224730128,46.05405405,35.18918919,23.54391371,4.021571649,36.00924499,89.42989214,1.525423729,47.87365177,72.98434214,27.01565786,350,100,32.8,32,34,50.98613251,49.01386749,3.959938367,6.61831369,7.28316712,2.840737383,2.357207616,2.478090057,3.173164098,4.170444243,7.645814445,8.673315201,11.09096404,7.676035056,6.467210638,5.923239649,5.95346026,1.843457238,2.357207616,0.392867936,2.024780901,3.263825929,0,0,0,1.005972964,8.802263439,9.493869852,3.237975479,2.26343917,2.357749135,2.703552342,3.992455203,9.682489783,10.59415278,2.074819239,10.24834958,6.821754165,7.293303992,3.237975479,2.043382584,1.886199308,1.414649481,4.369695064,3.615215341,0.691606413,0.691606413,1.477522792,36.00924499,4.021571649,0.123266564,1.525423729,0,54.83821263,10.57010786,89.42989214,3107,2.896684905,3.12198262,93.98133248,0,4.999228514,0.493750964,0.092578306,0.447461811,53.64422483,46.35577517,0,87.77679362,8.532624742,0,0.738116327,0.738116327,1.269560083,100,15.2937703,84.7062297,0,3.393393393,10.81081081,10.54054054,7.867867868,5.285285285,17.95795796,19.30930931,12.07207207,12.76276276,11.35135135,28.54054054,37.08108108,14.97297297,8.054054054,42.60515604,45.60961427,2.694320605,3.799185889,5.291723202,12.48185776,84.74439607,2.77374617,11.44094001,25477,55168,26857,967,9.920283437,15.26424565,25.47977561,12.75465013,36.58104517,0,0.826690286,10.18600531,4.01535282,13.8470623,8.473575435,0.708591674,5.432536168,3.779155595,12.04605846,9.388839681,1.919102451,0,1007,37.17551798,27.36365801,24.79161705,9.145034532,1.524172422,78.10236036,3.710353082,937,70.31717534,25.97247157,63.70967742,36.29032258,74.06616862,25.93383138,1135,58.85462555,0,0,0.834151129,0,0,1.913640824,5.250245339,2.698724239,6.820412169,82.4828263,0,6485,53.70855821,0,0.315819696,11.36950904,46.29144179,2.898067955,8.594270486,67.25516322,90.77526987,9.224730128,46.05405405,53.94594595,80.64864865,51.89189189,30.86486486,21.02702703,5.189189189,14.16216216,0.725513906,99.27448609,38.02747792,2.551521099,27.82139352,20.51030422,5.004906771,3.14033366,2.944062807,0,0,54.41609421
17031813600,2018,953,7.867132867,5.849663644,16.87335588,18.95925005,99.6007984,49.34197978,7.934388709,25.25366404,4.125083167,48.16099931,49.2019431,29.60137326,1.544917032,26.30173565,95.5178333,1.182529086,42.47568186,70.75168178,29.24831822,350,100,27.1,26.6,29,55.27369826,44.72630174,4.3295823,5.072463768,7.07384403,7.34989648,6.038647343,3.726708075,1.345755694,5.900621118,12.1463078,2.587991718,8.764665286,7.867494824,7.971014493,4.968944099,5.728088337,2.035886818,0.862663906,0.207039337,0.310559006,0.931677019,1.276742581,0,0,6.737739872,9.381663113,9.722814499,6.567164179,3.326226013,2.558635394,2.046908316,6.481876333,5.671641791,5.628997868,7.547974414,8.144989339,9.296375267,5.628997868,0.469083156,2.260127932,1.876332623,1.620469083,1.918976546,1.407249467,0,0.554371002,1.151385928,26.30173565,1.544917032,0,1.182529086,0,70.15067709,4.482166698,95.5178333,2227,0,0.763358779,99.23664122,0,7.581296902,1.039060997,0,0.865884164,54.28131614,45.71868386,0,86.99736941,7.215332582,0,2.705749718,2.705749718,2.292371289,100,12.51409245,87.48590755,0,6.78030303,6.742424242,9.166666667,15.03787879,6.136363636,25.9469697,8.977272727,12.99242424,8.21969697,17.14087439,33.03261624,34.35114504,7.702984039,7.772380291,49.03893544,40.43863972,2.291769345,2.907836373,5.322819123,7.081103335,91.95142034,0.967476328,18.95925005,25149,51086,25728,912,14.05486659,25.25366404,15.63322059,17.58737317,27.47087561,0,0,11.12363773,6.914693724,11.04847802,4.096204434,0.601277715,1.540774145,13.52874859,11.34911687,12.62683202,0.450958286,0,953,34.58041958,36.67832168,19.16083916,7.867132867,1.713286713,81.60280784,7.168458781,629,67.31182796,25.51971326,84,16,59.30047695,40.69952305,797,50.94102886,0,0,0,0.399201597,0,2.262142382,5.788423154,6.320691949,10.71190951,74.5176314,0,5243,53.80507343,1.417936902,3.863878057,23.57320099,46.19492657,4.541701073,11.35425268,57.30800991,95.87491683,4.125083167,48.16099931,51.83900069,77.86259542,51.07564192,19.36155448,31.71408744,3.816793893,17.48785566,0.514765646,99.48523435,32.26879574,1.26413839,35.86161011,25.4823686,4.324683965,0,0,0.798403194,0,61.34397871
17031822102,2018,947,13.14751512,5.852254557,7.220653489,11.64241164,65.80675422,37.37415246,24.32649779,17.95078661,9.990619137,69.20270974,35.90411673,17.47084841,14.09328508,63.5504624,35.82629674,2.090872537,20.04423,89.99040614,10.00959386,300,100,43.8,43.9,43.8,44.97386409,55.02613591,1.367108967,4.380867233,6.392489942,2.458649978,0.625838176,0.447027269,0.670540903,3.844434511,10.86276263,5.230219043,8.13589629,5.096110863,7.733571748,10.01341082,9.342869915,1.296379079,1.832811802,3.084488154,2.816271793,8.314707197,1.698703621,0.938757264,1.743406348,3.872853489,5.297771282,4.420898794,4.859335038,1.461454147,0.730727073,0,4.27475338,8.111070515,10.30325174,4.384362441,2.995981001,7.343807088,3.836317136,11.65509682,2.155644867,5.151625868,1.79028133,3.215199123,4.165144319,3.799780782,3.397880891,2.776762879,63.5504624,14.09328508,0,2.090872537,0,13.81182147,64.17370326,35.82629674,997,17.25175527,12.93881645,56.87061184,0,6.334476498,0.766592697,0.645551745,0.30260238,76.59793814,23.40206186,0,79.10447761,13.71520775,0,3.590157322,3.590157322,0.605082695,100,17.82977007,82.17022993,0,6.528066528,9.313929314,10.43659044,12.0997921,3.035343035,14.13721414,15.50935551,13.05613306,15.88357588,13.65294424,45.96143825,25.22146952,10.36998437,4.794163627,35.98881901,37.43303051,4.169578383,8.548800373,13.85977172,62.20833333,25.25,12.54166667,11.64241164,26989,54004,28594,876,39.45139169,17.95078661,21.70229931,5.970149254,14.92537313,0,0,5.163372328,3.872529246,16.33723276,6.171843485,0,5.002016942,9.640984268,36.74868899,2.137958854,5.002016942,0,947,13.62082566,27.18906127,28.45122272,13.14751512,17.59137523,80.26862808,7.290836653,617,83.02788845,9.6812749,74.31693989,25.68306011,96.27228525,3.727714749,809,52.1631644,0,0,5.393996248,14.02439024,14.77485929,24.81238274,31.09756098,5.722326454,2.392120075,1.782363977,1974,4867,76.67967947,1.902465166,4.153269025,23.12433012,23.32032053,7.665198238,20.44052863,36.21145374,90.00938086,9.990619137,69.20270974,30.79729026,52.63157895,34.08025013,26.263679,3.856175091,6.461698801,32.04794164,5.237515225,94.76248477,34.70919325,1.923076923,3.893058161,6.754221388,14.68105066,16.83864916,6.519699812,14.68105066,0,34.00562852
17031822200,2018,1512,15.76335878,3.031596926,7.650569723,3.921568627,98.70722433,25.5404726,22.32277526,14.75854585,3.802281369,87.43083004,2.213438735,26.34489693,1.935646053,87.85822021,21.56862745,0.854700855,10.65862242,90.13663535,9.863364646,350,100,36.5,34.8,40.4,54.22322775,45.77677225,4.374057315,7.139545665,8.669448308,7.139545665,1.483541956,2.086230876,2.132591562,3.291608716,4.450625869,5.934167826,7.417709782,4.265183125,7.093184979,4.404265183,4.404265183,3.337969402,5.563282337,2.318034307,3.059805285,5.053314789,1.159017153,1.112656467,0.417246175,8.292147172,4.118616145,6.205381658,2.196595277,3.459637562,0.549148819,0.494233937,1.867105986,5.491488193,7.797913234,8.566721582,5.436573311,4.503020319,7.907742998,10.43382757,4.063701263,5.271828666,1.812191104,2.526084569,4.503020319,1.263042284,1.70236134,1.537616694,87.85822021,1.935646053,0,0.854700855,0,5.555555556,78.43137255,21.56862745,424,61.08490566,8.490566038,26.6509434,0,3.660097261,0,0.588686972,0,84.69413873,15.30586127,0,85.56701031,11.12316875,0,0,0,0.542593597,100,17.79706999,82.20293001,0,5.691964286,15.68080357,9.486607143,5.691964286,2.287946429,8.816964286,8.984375,17.80133929,25.55803571,3.95256917,20.07905138,49.80237154,21.10671937,5.059288538,33.32266325,51.85659411,1.728553137,5.793854033,7.298335467,78.59293731,8.486175746,12.92088694,3.921568627,36747,93723,41505,1590,31.79598481,14.75854585,25.6104178,10.09224091,17.74281063,0,0,12.31687466,3.798155182,9.983722192,12.47965274,1.030927835,7.053716766,13.99891481,20.8898535,6.131307651,1.682040152,0,1512,4.694656489,40,33.70229008,15.76335878,5.839694656,79.12040991,3.831624393,489,83.7021047,12.46627091,100,0,100,0,794,59.44584383,0,0,0,1.292775665,0,7.072243346,15.2851711,57.11026616,14.60076046,4.63878327,1955,3978,84.96732026,1.50887574,1.656804734,17.01183432,15.03267974,0,9.364548495,46.48829431,96.19771863,3.802281369,87.43083004,12.56916996,82.52964427,61.4229249,59.20948617,2.213438735,17.47035573,0,8.600682594,91.39931741,97.18631179,0,2.205323194,0.608365019,0,0,0,0,0,2.813688213
17031822301,2018,993,18.32862333,4.021784667,17.05514497,14.77093207,70.95274981,25.98736177,19.24697209,14.44002274,5.344694036,87.88870704,12.0294599,20.37914692,3.264876251,87.96735124,16.24539231,0.84254871,16.48235914,86.6359447,13.3640553,300,100,37,36.2,37.7,54.10742496,45.89257504,4.107424961,5.255474453,5.304136253,4.136253041,4.428223844,1.654501217,0.389294404,7.688564477,7.396593674,6.082725061,5.304136253,6.520681265,8.613138686,9.343065693,5.158150852,2.238442822,0.97323601,1.946472019,3.309002433,2.189781022,1.703163017,1.216545012,1.557177616,6.94205393,8.032128514,0.917957544,2.237521515,5.507745267,0.458978772,4.589787722,4.13080895,7.745266781,6.884681583,3.901319564,6.310958118,5.048766495,9.122203098,4.073436604,4.245553643,1.835915089,2.467010901,3.557085485,3.499713138,2.868617326,2.237521515,3.384968445,87.96735124,3.264876251,0.263296472,0.84254871,0,4.186413902,83.75460769,16.24539231,626,35.94249201,38.97763578,23.64217252,0,3.149186015,0,0,0,86.41579931,13.58420069,0,94.31495168,1.76236498,0,2.558271745,2.558271745,0.397953383,100,10.11938601,89.88061399,0,6.773823192,11.25143513,7.003444317,15.72904707,3.788748565,11.88289323,11.76808266,16.76234214,15.0401837,7.446808511,22.34042553,36.90671031,24.30441899,9.001636661,31.00381194,53.74841169,0,6.512071156,8.73570521,63.81709742,14.03010508,22.1527975,14.77093207,22368,63973,27474,1325,26.7765776,14.44002274,21.71688459,12.45025583,24.61625924,0,0,10.8584423,0.909607732,15.34963047,10.68789085,1.250710631,6.139852189,9.1529278,15.63388289,7.731665719,2.671972712,0,993,14.17036738,28.17924909,36.45538958,18.32862333,2.86637061,72.97863427,5.510907003,645,83.06544202,11.42365098,69.79166667,30.20833333,85.89147287,14.10852713,827,51.99516324,0.697134005,0.774593338,7.203718048,5.422153369,14.94965143,21.76607281,16.18900077,21.22385747,7.126258714,4.647560031,1970,3798,86.54555029,1.308183754,2.768481898,17.18892607,13.45444971,10.37181996,0,45.98825832,94.65530596,5.344694036,87.88870704,12.11129296,77.25040917,65.87561375,58.01963993,7.855973813,18.57610475,4.173486088,7.10978836,92.89021164,88.61347792,0,0,0,8.907823393,2.478698683,0,0,0,2.478698683
17031822302,2018,1102,16.90270936,5.599104143,8.716136631,14.6865089,58.21361649,44.63373083,24.19871795,22.49705536,4.372267333,70.73807969,32.26649249,18.01739927,5.242673993,76.71703297,19.11630037,9.226190476,26.14468864,87.27136991,12.72863009,400,150,40.8,40,42.5,47.36721612,52.63278388,1.053113553,5.558240696,4.253262446,3.528274529,3.189946834,0,2.609956501,2.658289029,8.216529725,7.539874335,10.24649589,4.736587724,5.074915418,9.038182697,10.53649106,0,5.558240696,1.30497825,2.754954084,2.464958917,4.784920251,1.981633639,1.739971,8.829926055,5.654632449,4.654197477,1.087429317,2.305350152,1.217920835,1.478903871,1.870378425,8.26446281,6.524575903,5.480643758,4.523705959,7.829491083,6.394084385,6.437581557,1.826881253,5.176163549,1.78338408,4.001739887,5.741626794,3.349282297,1.478903871,4.088734232,76.71703297,5.242673993,0,9.226190476,0,5.998168498,80.88369963,19.11630037,1142,30.21015762,51.13835377,15.41155867,0,8.876980429,0.279589935,0.232991612,1.863932898,73.41929085,26.58070915,0,90.45936396,5.653710247,0,0,0,1.472320377,100,14.54652532,85.45347468,0,15.02715751,6.87990344,14.54435727,9.052504526,4.948702474,11.4061557,10.1991551,8.630054315,19.31200966,7.119529719,38.99412149,39.25538863,11.82233834,2.808621816,33.4058168,47.43136722,0.652351182,9.214460451,9.296004349,60.64578781,15.51347414,23.84073804,14.6865089,28048,54241,36448,1105,27.56183746,22.49705536,18.96348645,7.479387515,23.49823322,0,0,4.416961131,2.355712603,9.481743227,13.60424028,2.709069494,4.299175501,12.83863369,25.14723204,6.713780919,4.358068316,0,1102,15.33251232,27.33990148,34.17487685,16.90270936,6.25,69.98880179,8,804,82.45333333,9.546666667,64,36,86.56716418,13.43283582,856,50.23364486,0,2.748282324,6.870705809,16.17738913,15.99000625,19.92504685,14.17863835,10.68082448,9.244222361,4.184884447,1976,4109,73.10781212,1.098535286,3.362183755,28.96138482,26.89218788,4.705882353,25.97285068,44.43438914,95.62773267,4.372267333,70.73807969,29.26192031,67.01502286,48.13847159,34.81384716,12.86740692,13.12867407,19.39908556,3.462719911,96.53728009,62.64834478,0,0.499687695,5.121798876,6.620861961,11.49281699,12.74203623,0.874453467,0,29.85633979
17031822500,2018,1195,14.67373302,5.1953125,9.779825909,7.606370335,90.74863055,29.29364517,23.49537037,12.85202253,4.138770542,79.36507937,12.06349206,23.21759259,6.875,87.47685185,20.0462963,0.972222222,9.097222222,94.5703125,5.4296875,400,150,43.4,38.9,47.2,51.875,48.125,5.046296296,7.228915663,8.121374386,3.257474342,1.427933958,3.926818385,0,1.026327532,4.640785364,6.55957162,4.908522981,3.480589023,10.75412762,7.898259705,6.693440428,3.257474342,3.614457831,2.498884427,2.231146809,3.614457831,2.855867916,1.829540384,0.446229362,2.78980279,6.58970659,5.772005772,2.549302549,2.212602213,0,1.539201539,3.703703704,5.868205868,5.675805676,6.58970659,4.377104377,7.215007215,8.85040885,9.37950938,4.04040404,3.270803271,1.827801828,3.078403078,5.194805195,3.655603656,2.597402597,3.222703223,87.47685185,6.875,0.023148148,0.972222222,0,1.782407407,79.9537037,20.0462963,393,13.74045802,22.13740458,60.81424936,0,4.833765621,0.353690167,1.061070502,0.023579344,83.07655272,16.92344728,0,81.72043011,10.39426523,0.665642601,1.126472094,1.792114695,1.484895033,100,16.07782898,83.92217102,0,9.608158884,8.319914117,8.534621578,7.407407407,3.435319377,15.2979066,10.57434246,11.91626409,24.90606549,8.317460317,34.47619048,41.3968254,13.65079365,2.158730159,32.8783038,50.33401104,2.236421725,5.111821086,9.439442347,79.08011869,12.38872404,8.53115727,7.606370335,41404,71949,42527,1083,33.02611367,12.85202253,28.46902202,12.08397337,13.56886841,0,0,10.29185868,1.740911418,7.834101382,8.550947261,0.768049155,8.038914491,12.85202253,18.484383,8.755760369,7.373271889,0,1195,12.02384896,20.10599536,42.10003312,14.67373302,11.09638953,77.8125,6.676706827,568,89.60843373,3.714859438,100,0,88.55633803,11.44366197,831,62.3345367,0,0,3.590992088,3.164942179,2.49543518,11.8076689,26.23250152,18.32014607,17.52891053,16.85940353,1959,4233,82.1167021,4.17146145,3.423475259,10.06904488,17.8832979,10.03963012,21.79656539,50.85865258,95.86122946,4.138770542,79.36507937,20.63492063,70.22222222,52.95238095,50.66666667,2.285714286,20,9.777777778,8.471510401,91.5284896,78.33231893,0.608642727,2.799756543,12.23371881,4.32136336,0.547778454,1.156421181,0,0,16.73767498
