Zipcode,variable,Confirmed_total,Confirmed_total_per_10k_pop,Confirmed_Cases,Confirmed_Cases_per_10k_pop,Vaccinated_total,vaccinated_total_per_10k_pop,vaccinated_people,vaccinated_per_10k_pop
92071,2022-07-06,13248,2303.56,208,36.17,39199,6815.91,75,13.04
92071,2022-07-13,13435,2336.07,187,32.52,39394,6849.82,195,33.91
92071,2022-07-20,13642,2372.07,207,35.99,39401,6851.04,7,1.22
92071,2022-07-27,13840,2406.5,198,34.43,39408,6852.25,7,1.22
92071,2022-08-03,14026,2438.84,186,32.34,39402,6851.21,0,0
92071,2022-08-10,14179,2465.44,153,26.6,39435,6856.95,33,5.74
92071,2022-08-17,14179,2465.44,0,0,39474,6863.73,39,6.78
92071,2022-08-24,14333,2492.22,154,26.78,39526,6872.77,52,9.04
92071,2022-08-31,14398,2503.52,65,11.3,39574,6881.12,48,8.35
92071,2022-09-07,14479,2517.61,81,14.08,39602,6885.99,28,4.87
92071,2022-09-14,14529,2526.3,50,8.69,39645,6893.46,43,7.48
92071,2022-09-21,14575,2534.3,46,8,39707,6904.24,62,10.78
92075,2021-02-23,439,347.75,5,3.96,3423,2711.5,0,0
92075,2021-02-24,442,350.13,3,2.38,3473,2751.11,50,39.61
92075,2021-02-25,442,350.13,0,0,3504,2775.67,31,24.56
92075,2021-02-26,443,350.92,1,0.79,3557,2817.65,53,41.98
92075,2021-02-27,444,351.71,1,0.79,3616,2864.39,59,46.74
92075,2021-02-28,447,354.09,3,2.38,3677,2912.71,61,48.32
92075,2021-03-01,448,354.88,1,0.79,3730,2954.69,53,41.98
92075,2021-03-02,449,355.67,1,0.79,3748,2968.95,18,14.26
92075,2021-03-03,451,357.26,2,1.58,3844,3044.99,96,76.05
92075,2021-03-04,452,358.05,1,0.79,3890,3081.43,46,36.44
92075,2021-03-05,453,358.84,1,0.79,3936,3117.87,46,36.44
92075,2021-03-06,456,361.22,3,2.38,3972,3146.39,36,28.52
92075,2021-03-07,456,361.22,0,0,4016,3181.24,44,34.85
92075,2021-03-08,456,361.22,0,0,4059,3215.3,43,34.06
92075,2021-03-09,457,362.01,1,0.79,4093,3242.24,34,26.93
92075,2021-03-10,457,362.01,0,0,4123,3266,30,23.76
92075,2021-03-11,460,364.39,3,2.38,4162,3296.89,39,30.89
92075,2021-03-12,462,365.97,2,1.58,4194,3322.24,32,25.35
92075,2021-03-13,462,365.97,0,0,4219,3342.05,25,19.8
92075,2021-03-14,461,365.18,0,0,4249,3365.81,30,23.76
92075,2021-03-15,463,366.76,2,1.58,4271,3383.24,22,17.43
92075,2021-03-16,464,367.55,1,0.79,4286,3395.12,15,11.88
92075,2021-03-17,464,367.55,0,0,4334,3433.14,48,38.02
92075,2021-03-18,464,367.55,0,0,4398,3483.84,64,50.7
92075,2021-03-19,466,369.14,2,1.58,4477,3546.42,79,62.58
92075,2021-03-20,465,368.35,0,0,4582,3629.59,105,83.17
92075,2021-03-21,466,369.14,1,0.79,4631,3668.41,49,38.81
92075,2021-03-22,467,369.93,1,0.79,4676,3704.06,45,35.65
92075,2021-03-23,468,370.72,1,0.79,4739,3753.96,63,49.9
92075,2021-03-24,469,371.51,1,0.79,4799,3801.49,60,47.53
92075,2021-03-25,474,375.48,5,3.96,4862,3851.39,63,49.9
92075,2021-03-26,475,376.27,1,0.79,4918,3895.75,56,44.36
92075,2021-03-27,476,377.06,1,0.79,4995,3956.75,77,60.99
92075,2021-03-28,477,377.85,1,0.79,5045,3996.36,50,39.61
92075,2021-03-29,477,377.85,0,0,5093,4034.38,48,38.02
92075,2021-03-30,477,377.85,0,0,5093,4034.38,0,0
92075,2021-03-31,479,379.44,2,1.58,5260,4166.67,167,132.29
92075,2021-04-01,481,381.02,2,1.58,5397,4275.19,137,108.52
92075,2021-04-02,482,381.81,1,0.79,5542,4390.05,145,114.86
92075,2021-04-03,483,382.6,1,0.79,5625,4455.8,83,65.75
92075,2021-04-04,485,384.19,2,1.58,5683,4501.74,58,45.94
92075,2021-04-05,485,384.19,0,0,5757,4560.36,74,58.62
92075,2021-04-06,486,384.98,1,0.79,5851,4634.82,94,74.46
92075,2021-04-07,486,384.98,0,0,6026,4773.45,175,138.62
92075,2021-04-08,488,386.57,2,1.58,6144,4866.92,118,93.47
92075,2021-04-09,489,387.36,1,0.79,6215,4923.16,71,56.24
92075,2021-04-10,489,387.36,0,0,6286,4979.4,71,56.24
92075,2021-04-11,490,388.15,1,0.79,6309,4997.62,23,18.22
92075,2021-04-12,490,388.15,0,0,6376,5050.7,67,53.07
92075,2021-04-13,490,388.15,0,0,6473,5127.53,97,76.84
92075,2021-04-14,490,388.15,0,0,6534,5175.86,61,48.32
92075,2021-04-15,492,389.73,2,1.58,6689,5298.64,155,122.78
92075,2021-04-16,492,389.73,0,0,6742,5340.62,53,41.98
92075,2021-04-17,493,390.53,1,0.79,6785,5374.68,43,34.06
92075,2021-04-18,496,392.9,3,2.38,6817,5400.03,32,25.35
92075,2021-04-19,496,392.9,0,0,6821,5403.2,4,3.17
92075,2021-04-20,496,392.9,0,0,6908,5472.12,87,68.92
92075,2021-04-21,496,392.9,0,0,6972,5522.81,64,50.7
92075,2021-04-22,495,392.11,0,0,7089,5615.49,117,92.68
92075,2021-04-23,495,392.11,0,0,7139,5655.1,50,39.61
92075,2021-04-24,495,392.11,0,0,7171,5680.45,32,25.35
92075,2021-04-25,495,392.11,0,0,7186,5692.33,15,11.88
92075,2021-04-26,495,392.11,0,0,7189,5694.71,3,2.38
92075,2021-04-27,496,392.9,1,0.79,7240,5735.11,51,40.4
92075,2021-04-28,496,392.9,0,0,7291,5775.51,51,40.4
92075,2021-04-29,501,396.86,5,3.96,7341,5815.11,50,39.61
92075,2021-04-30,501,396.86,0,0,7395,5857.89,54,42.78
92075,2021-05-01,502,397.66,1,0.79,7402,5863.43,7,5.54
92075,2021-05-02,506,400.82,4,3.17,7404,5865.02,2,1.58
92075,2021-05-03,507,401.62,1,0.79,7447,5899.08,43,34.06
92075,2021-05-04,507,401.62,0,0,7473,5919.68,26,20.6
92075,2021-05-05,507,401.62,0,0,7508,5947.4,35,27.72
92075,2021-05-06,509,403.2,2,1.58,7544,5975.92,36,28.52
92075,2021-05-07,509,403.2,0,0,7566,5993.35,22,17.43
92075,2021-05-08,509,403.2,0,0,7626,6040.87,60,47.53
92075,2021-05-09,509,403.2,0,0,7649,6059.09,23,18.22
92075,2021-05-10,509,403.2,0,0,7653,6062.26,4,3.17
92075,2021-05-11,509,403.2,0,0,7672,6077.31,19,15.05
92075,2021-05-12,509,403.2,0,0,7683,6086.03,11,8.71
92075,2021-05-13,510,403.99,1,0.79,7733,6125.63,50,39.61
92075,2021-05-14,511,404.78,1,0.79,7828,6200.89,95,75.25
92075,2021-05-15,511,404.78,0,0,7853,6220.69,25,19.8
92075,2021-05-16,511,404.78,0,0,7904,6261.09,51,40.4
92075,2021-05-17,512,405.58,1,0.79,7937,6287.23,33,26.14
92075,2021-05-18,512,405.58,0,0,8020,6352.98,83,65.75
92075,2021-05-19,512,405.58,0,0,8068,6391,48,38.02
92075,2021-05-20,512,405.58,0,0,8143,6450.41,75,59.41
92075,2021-05-21,512,405.58,0,0,8180,6479.72,37,29.31
92075,2021-05-22,512,405.58,0,0,8200,6495.56,20,15.84
92075,2021-05-23,512,405.58,0,0,8207,6501.11,7,5.54
92075,2021-05-24,512,405.58,0,0,8219,6510.61,12,9.51
92075,2021-05-25,512,405.58,0,0,8236,6524.08,17,13.47
92075,2021-05-26,512,405.58,0,0,8254,6538.34,18,14.26
92075,2021-05-27,513,406.37,1,0.79,8269,6550.22,15,11.88
92075,2021-05-28,514,407.16,1,0.79,8289,6566.06,20,15.84
92075,2021-05-29,513,406.37,0,0,8311,6583.49,22,17.43
92075,2021-05-30,513,406.37,0,0,8311,6583.49,0,0
92075,2021-05-31,514,407.16,1,0.79,8321,6591.41,10,7.92
92075,2021-06-01,514,407.16,0,0,8326,6595.37,5,3.96
92075,2021-06-02,514,407.16,0,0,8537,6762.52,211,167.14
92075,2021-06-03,514,407.16,0,0,8846,7007.29,309,244.77
92075,2021-06-04,515,407.95,1,0.79,8862,7019.96,16,12.67
92075,2021-06-05,515,407.95,0,0,8878,7032.64,16,12.67
92075,2021-06-06,515,407.95,0,0,8923,7068.28,45,35.65
92075,2021-06-07,515,407.95,0,0,8932,7075.41,9,7.13
92075,2021-06-08,515,407.95,0,0,8953,7092.05,21,16.63
92075,2021-06-09,515,407.95,0,0,8980,7113.43,27,21.39
92075,2021-06-10,515,407.95,0,0,8993,7123.73,13,10.3
92075,2021-06-11,515,407.95,0,0,8999,7128.49,6,4.75
92075,2021-06-12,515,407.95,0,0,9001,7130.07,2,1.58
92075,2021-06-13,516,408.75,1,0.79,9006,7134.03,5,3.96
92075,2021-06-14,516,408.75,0,0,9033,7155.42,27,21.39
92075,2021-06-15,516,408.75,0,0,9053,7171.26,20,15.84
92075,2021-06-16,516,408.75,0,0,9053,7171.26,0,0
92075,2021-06-17,516,408.75,0,0,9078,7191.06,25,19.8
92075,2021-06-18,516,408.75,0,0,9084,7195.82,6,4.75
92075,2021-06-19,516,408.75,0,0,9092,7202.15,8,6.34
92075,2021-06-20,516,408.75,0,0,9103,7210.87,11,8.71
92075,2021-06-21,516,408.75,0,0,9107,7214.04,4,3.17
92075,2021-06-22,516,408.75,0,0,9122,7225.92,15,11.88
92075,2021-06-23,516,408.75,0,0,9126,7229.09,4,3.17
92075,2021-06-24,516,408.75,0,0,9132,7233.84,6,4.75
92075,2021-06-25,516,408.75,0,0,9144,7243.35,12,9.51
92075,2021-06-26,516,408.75,0,0,9153,7250.48,9,7.13
92075,2021-06-27,516,408.75,0,0,9158,7254.44,5,3.96
92075,2021-06-28,516,408.75,0,0,9173,7266.32,15,11.88
92075,2021-06-29,516,408.75,0,0,9186,7276.62,13,10.3
92075,2021-07-06,518,410.33,2,1.58,9234,7314.64,48,38.02
92075,2021-07-13,525,415.87,7,5.54,9276,7347.91,42,33.27
92075,2021-07-20,532,421.42,7,5.54,9321,7383.56,45,35.65
92075,2021-07-27,559,442.81,27,21.39,9390,7438.21,69,54.66
92075,2021-08-03,581,460.23,22,17.43,9450,7485.74,60,47.53
92075,2021-08-10,597,472.91,16,12.67,9514,7536.44,64,50.7
92075,2021-08-17,618,489.54,21,16.63,9586,7593.47,72,57.03
92075,2021-08-24,638,505.39,20,15.84,9647,7641.79,61,48.32
92075,2021-08-31,656,519.65,18,14.26,9702,7685.36,55,43.57
92075,2021-09-07,672,532.32,16,12.67,9733,7709.92,31,24.56
92075,2021-09-14,679,537.86,7,5.54,9775,7743.19,42,33.27
92075,2021-09-21,685,542.62,6,4.75,9839,7793.88,64,50.7
92075,2021-09-28,694,549.75,9,7.13,9863,7812.9,24,19.01
92075,2021-10-05,703,556.88,9,7.13,9909,7849.33,46,36.44
92075,2021-10-12,706,559.25,3,2.38,9936,7870.72,27,21.39
92075,2021-10-19,709,561.63,3,2.38,9966,7894.49,30,23.76
92075,2021-10-26,722,571.93,13,10.3,10017,7934.89,51,40.4
92075,2021-11-02,730,578.26,8,6.34,10055,7964.99,38,30.1
92075,2021-11-09,735,582.22,5,3.96,10163,8050.54,108,85.55
92075,2021-11-16,745,590.15,10,7.92,10309,8166.19,146,115.65
92075,2021-11-23,747,591.73,2,1.58,10433,8264.42,124,98.23
92075,2021-11-30,753,596.48,6,4.75,10435,8266,2,1.58
92075,2021-12-07,759,601.24,6,4.75,10507,8323.04,72,57.03
92075,2021-12-14,766,606.78,7,5.54,10564,8368.19,57,45.15
92075,2021-12-21,788,624.21,22,17.43,10677,8457.7,113,89.51
92075,2021-12-28,838,663.81,50,39.61,10734,8502.85,57,45.15
92075,2022-01-04,964,763.62,126,99.81,10856,8599.49,122,96.64
92075,2022-01-11,1123,889.58,159,125.95,10928,8656.53,72,57.03
92075,2022-01-18,1241,983.05,118,93.47,10950,8673.95,22,17.43
92075,2022-01-25,1324,1048.8,83,65.75,11002,8715.15,52,41.19
92075,2022-02-01,1378,1091.57,54,42.78,11042,8746.83,40,31.69
92075,2022-02-08,1410,1116.92,32,25.35,11064,8764.26,22,17.43
92075,2022-02-15,1441,1141.48,31,24.56,11095,8788.81,31,24.56
92075,2022-02-22,1462,1158.11,21,16.63,11128,8814.96,33,26.14
92075,2022-03-01,1471,1165.24,9,7.13,11136,8821.29,8,6.34
92075,2022-03-08,1475,1168.41,4,3.17,11145,8828.42,9,7.13
92075,2022-03-15,1482,1173.95,7,5.54,11165,8844.26,20,15.84
92075,2022-03-22,1490,1180.29,8,6.34,11181,8856.94,16,12.67
92075,2022-03-29,1494,1183.46,4,3.17,11186,8860.9,5,3.96
92075,2022-04-05,1507,1193.76,13,10.3,11183,8858.52,0,0
92075,2022-04-12,1519,1203.26,12,9.51,11200,8871.99,17,13.47
92075,2022-04-19,1521,1204.85,2,1.58,11200,8871.99,0,0
92075,2022-04-26,1535,1215.94,14,11.09,11159,8839.51,0,0
92075,2022-05-03,1549,1227.03,14,11.09,11144,8827.63,0,0
92075,2022-05-10,1566,1240.49,17,13.47,11143,8826.84,0,0
92075,2022-05-17,1591,1260.3,25,19.8,11148,8830.8,5,3.96
92075,2022-05-24,1614,1278.52,23,18.22,11148,8830.8,0,0
92075,2022-06-01,1652,1308.62,38,30.1,11151,8833.17,3,2.38
92075,2022-06-08,1678,1329.21,26,20.6,11147,8830.01,0,0
92075,2022-06-15,1699,1345.85,21,16.63,11145,8828.42,0,0
92075,2022-06-22,1722,1364.07,23,18.22,11150,8832.38,5,3.96
92075,2022-06-29,1744,1381.5,22,17.43,11146,8829.21,0,0
92075,2022-07-06,1771,1402.88,27,21.39,11153,8834.76,7,5.54
92075,2022-07-13,1802,1427.44,31,24.56,11180,8856.15,27,21.39
92075,2022-07-20,1838,1455.96,36,28.52,11174,8851.39,0,0
92075,2022-07-27,1852,1467.05,14,11.09,11135,8820.5,0,0
92075,2022-08-03,1871,1482.1,19,15.05,11129,8815.75,0,0
92075,2022-08-10,1889,1496.36,18,14.26,11121,8809.41,0,0
92075,2022-08-17,1889,1496.36,0,0,11121,8809.41,0,0
92075,2022-08-24,1909,1512.2,20,15.84,11113,8803.07,0,0
92075,2022-08-31,1914,1516.16,5,3.96,11104,8795.94,0,0
92075,2022-09-07,1928,1527.25,14,11.09,11102,8794.36,0,0
92075,2022-09-14,1934,1532,6,4.75,11115,8804.66,13,10.3
92075,2022-09-21,1942,1538.34,8,6.34,11134,8819.71,19,15.05
92078,2021-02-23,2973,606.31,11,2.24,7658,1561.77,0,0
92078,2021-02-24,2978,607.33,5,1.02,7765,1583.6,107,21.82
92078,2021-02-25,2985,608.76,7,1.43,7902,1611.53,137,27.94
92078,2021-02-26,2989,609.58,4,0.82,8026,1636.82,124,25.29
92078,2021-02-27,2990,609.78,1,0.2,8194,1671.09,168,34.26
92078,2021-02-28,2982,608.15,0,0,8361,1705.14,167,34.06
92078,2021-03-01,2990,609.78,8,1.63,8537,1741.04,176,35.89
92078,2021-03-02,2994,610.6,4,0.82,8721,1778.56,184,37.52
92078,2021-03-03,2998,611.41,4,0.82,8924,1819.96,203,41.4
92078,2021-03-04,3001,612.02,3,0.61,9069,1849.53,145,29.57
92078,2021-03-05,3003,612.43,2,0.41,9210,1878.29,141,28.76
92078,2021-03-06,3003,612.43,0,0,9315,1899.7,105,21.41
92078,2021-03-07,3003,612.43,0,0,9426,1922.34,111,22.64
92078,2021-03-08,3015,614.88,12,2.45,9557,1949.06,131,26.72
92078,2021-03-09,3018,615.49,3,0.61,9735,1985.36,178,36.3
92078,2021-03-10,3026,617.12,8,1.63,9860,2010.85,125,25.49
92078,2021-03-11,3030,617.94,4,0.82,10068,2053.27,208,42.42
92078,2021-03-12,3036,619.16,6,1.22,10175,2075.09,107,21.82
92078,2021-03-13,3037,619.37,1,0.2,10404,2121.79,229,46.7
92078,2021-03-14,3041,620.18,4,0.82,10438,2128.73,34,6.93
92078,2021-03-15,3048,621.61,7,1.43,10532,2147.9,94,19.17
92078,2021-03-16,3052,622.43,4,0.82,10666,2175.23,134,27.33
92078,2021-03-17,3057,623.44,5,1.02,10827,2208.06,161,32.83
92078,2021-03-18,3059,623.85,2,0.41,11018,2247.01,191,38.95
92078,2021-03-19,3062,624.46,3,0.61,11205,2285.15,187,38.14
92078,2021-03-20,3066,625.28,4,0.82,11486,2342.46,281,57.31
92078,2021-03-21,3069,625.89,3,0.61,11662,2378.35,176,35.89
92078,2021-03-22,3072,626.5,3,0.61,11847,2416.08,185,37.73
92078,2021-03-23,3075,627.12,3,0.61,12067,2460.95,220,44.87
92078,2021-03-24,3074,626.91,0,0,12251,2498.47,184,37.52
92078,2021-03-25,3080,628.14,6,1.22,12411,2531.1,160,32.63
92078,2021-03-26,3084,628.95,4,0.82,12574,2564.34,163,33.24
92078,2021-03-27,3087,629.56,3,0.61,12767,2603.7,193,39.36
92078,2021-03-28,3088,629.77,1,0.2,12888,2628.38,121,24.68
92078,2021-03-29,3089,629.97,1,0.2,13094,2670.39,206,42.01
92078,2021-03-30,3089,629.97,0,0,13094,2670.39,0,0
92078,2021-03-31,3092,630.58,3,0.61,13525,2758.29,431,87.9
92078,2021-04-01,3100,632.21,8,1.63,13643,2782.36,118,24.06
92078,2021-04-02,3101,632.42,1,0.2,14005,2856.18,362,73.83
92078,2021-04-03,3100,632.21,0,0,14313,2918.99,308,62.81
92078,2021-04-04,3112,634.66,12,2.45,14456,2948.16,143,29.16
92078,2021-04-05,3112,634.66,0,0,14699,2997.72,243,49.56
92078,2021-04-06,3114,635.07,2,0.41,14985,3056.04,286,58.33
92078,2021-04-07,3121,636.5,7,1.43,15431,3147,446,90.96
92078,2021-04-08,3129,638.13,8,1.63,15710,3203.9,279,56.9
92078,2021-04-09,3138,639.96,9,1.84,16072,3277.73,362,73.83
92078,2021-04-10,3139,640.17,1,0.2,16359,3336.26,287,58.53
92078,2021-04-11,3138,639.96,0,0,17236,3515.11,877,178.86
92078,2021-04-12,3150,642.41,12,2.45,16722,3410.29,0,0
92078,2021-04-13,3151,642.62,1,0.2,17110,3489.42,388,79.13
92078,2021-04-14,3157,643.84,6,1.22,17368,3542.03,258,52.62
92078,2021-04-15,3171,646.69,14,2.86,17706,3610.96,338,68.93
92078,2021-04-16,3174,647.31,3,0.61,17954,3661.54,248,50.58
92078,2021-04-17,3174,647.31,0,0,18200,3711.71,246,50.17
92078,2021-04-18,3186,649.75,12,2.45,18320,3736.18,120,24.47
92078,2021-04-19,3192,650.98,6,1.22,18490,3770.85,170,34.67
92078,2021-04-20,3195,651.59,3,0.61,18787,3831.42,297,60.57
92078,2021-04-21,3194,651.38,0,0,18984,3871.6,197,40.18
92078,2021-04-22,3184,649.35,0,0,19253,3926.46,269,54.86
92078,2021-04-23,3190,650.57,6,1.22,19512,3979.28,259,52.82
92078,2021-04-24,3193,651.18,3,0.61,19621,4001.51,109,22.23
92078,2021-04-25,3204,653.42,11,2.24,19690,4015.58,69,14.07
92078,2021-04-26,3203,653.22,0,0,19847,4047.6,157,32.02
92078,2021-04-27,3201,652.81,0,0,20016,4082.07,169,34.47
92078,2021-04-28,3207,654.04,6,1.22,20202,4120,186,37.93
92078,2021-04-29,3230,658.73,23,4.69,20358,4151.81,156,31.81
92078,2021-04-30,3236,659.95,6,1.22,20528,4186.48,170,34.67
92078,2021-05-01,3238,660.36,2,0.41,20609,4203,81,16.52
92078,2021-05-02,3245,661.79,7,1.43,20643,4209.94,34,6.93
92078,2021-05-03,3247,662.19,2,0.41,20677,4216.87,34,6.93
92078,2021-05-04,3250,662.81,3,0.61,20913,4265,236,48.13
92078,2021-05-05,3254,663.62,4,0.82,21108,4304.77,195,39.77
92078,2021-05-06,3262,665.25,8,1.63,21216,4326.79,108,22.03
92078,2021-05-07,3268,666.48,6,1.22,21381,4360.44,165,33.65
92078,2021-05-08,3271,667.09,3,0.61,21565,4397.97,184,37.52
92078,2021-05-09,3277,668.31,6,1.22,21720,4429.58,155,31.61
92078,2021-05-10,3277,668.31,0,0,21756,4436.92,36,7.34
92078,2021-05-11,3282,669.33,5,1.02,21831,4452.22,75,15.3
92078,2021-05-12,3284,669.74,2,0.41,21919,4470.16,88,17.95
92078,2021-05-13,3270,666.88,0,0,22014,4489.54,95,19.37
92078,2021-05-14,3290,670.96,20,4.08,22202,4527.88,188,38.34
92078,2021-05-15,3291,671.17,1,0.2,22341,4556.23,139,28.35
92078,2021-05-16,3294,671.78,3,0.61,22520,4592.73,179,36.51
92078,2021-05-17,3294,671.78,0,0,22544,4597.63,24,4.89
92078,2021-05-18,3296,672.19,2,0.41,22841,4658.2,297,60.57
92078,2021-05-19,3297,672.39,1,0.2,22927,4675.74,86,17.54
92078,2021-05-20,3295,671.98,0,0,23090,4708.98,163,33.24
92078,2021-05-21,3301,673.21,6,1.22,23335,4758.94,245,49.97
92078,2021-05-22,3301,673.21,0,0,23459,4784.23,124,25.29
92078,2021-05-23,3300,673,0,0,23537,4800.14,78,15.91
92078,2021-05-24,3296,672.19,0,0,23584,4809.72,47,9.59
92078,2021-05-25,3302,673.41,6,1.22,23760,4845.62,176,35.89
92078,2021-05-26,3303,673.61,1,0.2,23876,4869.27,116,23.66
92078,2021-05-27,3306,674.23,3,0.61,23961,4886.61,85,17.33
92078,2021-05-28,3314,675.86,8,1.63,24050,4904.76,89,18.15
92078,2021-05-29,3311,675.25,0,0,24166,4928.42,116,23.66
92078,2021-05-30,3311,675.25,0,0,24166,4928.42,0,0
92078,2021-05-31,3318,676.67,7,1.43,24230,4941.47,64,13.05
92078,2021-06-01,3317,676.47,0,0,24252,4945.96,22,4.49
92078,2021-06-02,3319,676.88,2,0.41,25079,5114.61,827,168.66
92078,2021-06-03,3321,677.29,2,0.41,26190,5341.19,1111,226.58
92078,2021-06-04,3322,677.49,1,0.2,26256,5354.65,66,13.46
92078,2021-06-05,3322,677.49,0,0,26322,5368.11,66,13.46
92078,2021-06-06,3324,677.9,2,0.41,26529,5410.33,207,42.22
92078,2021-06-07,3322,677.49,0,0,26584,5421.54,55,11.22
92078,2021-06-08,3325,678.1,3,0.61,26665,5438.06,81,16.52
92078,2021-06-09,3325,678.1,0,0,26814,5468.45,149,30.39
92078,2021-06-10,3326,678.3,1,0.2,26869,5479.67,55,11.22
92078,2021-06-11,3327,678.51,1,0.2,26904,5486.81,35,7.14
92078,2021-06-12,3329,678.92,2,0.41,26933,5492.72,29,5.91
92078,2021-06-13,3329,678.92,0,0,26941,5494.35,8,1.63
92078,2021-06-14,3332,679.53,3,0.61,27061,5518.82,120,24.47
92078,2021-06-15,3333,679.73,1,0.2,27159,5538.81,98,19.99
92078,2021-06-16,3333,679.73,0,0,27159,5538.81,0,0
92078,2021-06-17,3333,679.73,0,0,27279,5563.28,120,24.47
92078,2021-06-18,3333,679.73,0,0,27313,5570.22,34,6.93
92078,2021-06-19,3330,679.12,0,0,27355,5578.78,42,8.57
92078,2021-06-20,3334,679.94,4,0.82,27393,5586.53,38,7.75
92078,2021-06-21,3336,680.34,2,0.41,27413,5590.61,20,4.08
92078,2021-06-22,3338,680.75,2,0.41,27490,5606.31,77,15.7
92078,2021-06-23,3337,680.55,0,0,27524,5613.25,34,6.93
92078,2021-06-24,3341,681.36,4,0.82,27614,5631.6,90,18.35
92078,2021-06-25,3344,681.98,3,0.61,27678,5644.65,64,13.05
92078,2021-06-26,3345,682.18,1,0.2,27738,5656.89,60,12.24
92078,2021-06-27,3346,682.38,1,0.2,27762,5661.79,24,4.89
92078,2021-06-28,3348,682.79,2,0.41,27794,5668.31,32,6.53
92078,2021-06-29,3348,682.79,0,0,27831,5675.86,37,7.55
92078,2021-07-06,3363,685.85,15,3.06,28051,5720.72,220,44.87
92078,2021-07-13,3389,691.15,26,5.3,28253,5761.92,202,41.2
92078,2021-07-20,3431,699.72,42,8.57,28453,5802.71,200,40.79
92078,2021-07-27,3495,712.77,64,13.05,28755,5864.3,302,61.59
92078,2021-08-03,3575,729.09,80,16.32,29112,5937.1,357,72.81
92078,2021-08-10,3652,744.79,77,15.7,29464,6008.89,352,71.79
92078,2021-08-17,3775,769.87,123,25.08,29837,6084.96,373,76.07
92078,2021-08-24,3872,789.66,97,19.78,30088,6136.15,251,51.19
92078,2021-08-31,3953,806.18,81,16.52,30379,6195.5,291,59.35
92078,2021-09-07,4019,819.64,66,13.46,30519,6224.05,140,28.55
92078,2021-09-14,4073,830.65,54,11.01,30705,6261.98,186,37.93
92078,2021-09-21,4111,838.4,38,7.75,30932,6308.28,227,46.29
92078,2021-09-28,4170,850.43,59,12.03,31100,6342.54,168,34.26
92078,2021-10-05,4207,857.98,37,7.55,31290,6381.29,190,38.75
92078,2021-10-12,4247,866.13,40,8.16,31434,6410.65,144,29.37
92078,2021-10-19,4292,875.31,45,9.18,31571,6438.59,137,27.94
92078,2021-10-26,4353,887.75,61,12.44,31767,6478.57,196,39.97
92078,2021-11-02,4389,895.09,36,7.34,32128,6552.19,361,73.62
92078,2021-11-09,4424,902.23,35,7.14,32424,6612.55,296,60.37
92078,2021-11-16,4456,908.76,32,6.53,33042,6738.59,618,126.03
92078,2021-11-23,4497,917.12,41,8.36,33576,6847.49,534,108.9
92078,2021-11-30,4561,930.17,64,13.05,33802,6893.58,226,46.09
92078,2021-12-07,4648,947.91,87,17.74,34124,6959.25,322,65.67
92078,2021-12-14,4716,961.78,68,13.87,34463,7028.39,339,69.14
92078,2021-12-21,4811,981.16,95,19.37,34815,7100.18,352,71.79
92078,2021-12-28,5025,1024.8,214,43.64,35103,7158.91,288,58.73
92078,2022-01-04,5531,1127.99,506,103.19,35511,7242.12,408,83.21
92078,2022-01-11,6460,1317.45,929,189.46,35813,7303.71,302,61.59
92078,2022-01-18,7336,1496.1,876,178.65,35992,7340.21,179,36.51
92078,2022-01-25,8062,1644.17,726,148.06,36247,7392.22,255,52
92078,2022-02-01,8415,1716.16,353,71.99,36438,7431.17,191,38.95
92078,2022-02-08,8611,1756.13,196,39.97,36579,7459.93,141,28.76
92078,2022-02-15,8764,1787.33,153,31.2,36696,7483.79,117,23.86
92078,2022-02-22,8849,1804.67,85,17.33,36748,7494.39,52,10.6
92078,2022-03-01,8905,1816.09,56,11.42,36785,7501.94,37,7.55
92078,2022-03-08,8943,1823.84,38,7.75,36851,7515.4,66,13.46
92078,2022-03-15,8974,1830.16,31,6.32,36903,7526,52,10.6
92078,2022-03-22,9014,1838.32,40,8.16,36963,7538.24,60,12.24
92078,2022-03-29,9048,1845.25,34,6.93,36993,7544.36,30,6.12
92078,2022-04-05,9081,1851.98,33,6.73,37004,7546.6,11,2.24
92078,2022-04-12,9131,1862.18,50,10.2,37080,7562.1,76,15.5
92078,2022-04-19,9169,1869.93,38,7.75,37139,7574.13,59,12.03
92078,2022-04-26,9200,1876.25,31,6.32,36899,7525.19,0,0
92078,2022-05-03,9243,1885.02,43,8.77,36924,7530.29,25,5.1
92078,2022-05-10,9305,1897.66,62,12.64,36936,7532.73,12,2.45
92078,2022-05-17,9426,1922.34,121,24.68,37025,7550.88,89,18.15
92078,2022-05-24,9574,1952.52,148,30.18,37033,7552.51,8,1.63
92078,2022-06-01,9734,1985.15,160,32.63,37062,7558.43,29,5.91
92078,2022-06-08,9868,2012.48,134,27.33,37082,7562.51,20,4.08
92078,2022-06-15,10039,2047.35,171,34.87,37105,7567.2,23,4.69
92078,2022-06-22,10201,2080.39,162,33.04,37129,7572.09,24,4.89
92078,2022-06-29,10295,2099.56,94,19.17,37142,7574.74,13,2.65
92078,2022-07-06,10452,2131.58,157,32.02,37203,7587.18,61,12.44
92078,2022-07-13,10603,2162.38,151,30.79,37371,7621.45,168,34.26
92078,2022-07-20,10764,2195.21,161,32.83,37381,7623.49,10,2.04
